Country Name,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,1991-1990,1992-1991,1993-1992,1994-1993,1995-1994,1996-1995,1997-1996,1998-1997,1999-1998,2000-1999,2001-2000,2002-2001,2003-2002,2004-2003,2005-2004,2006-2005,2007-2006,2008-2007,2009-2008,2010-2009,2011-2010,2012-2011
"Congo, Dem. Rep.",34614581.0,35914825.0,37346147.0,38833595.0,40273701.0,41595744.0,42770544.0,43830146.0,44840529.0,45898667.0,47076387.0,48394338.0,49835756.0,51390033.0,53034217.0,54751476.0,56543011.0,58417562.0,60373608.0,62409435.0,64523263.0,66713597.0,68978682.0,3.6203545471821177,3.8325827829039496,3.830312388023823,3.57579751610114,3.1783131466526964,2.746750193310611,2.4175187552421114,2.2532807318129544,2.305378498247019,2.5017212981956325,2.723357844051922,2.8923369798985292,3.0244716908432423,3.1002324405015727,3.1364615631549366,3.168446406223397,3.2088826301926123,3.23990244213995,3.262050040991398,3.2760711435191983,3.283189782136916,3.2837464189298373
"Congo, Rep.",2440457.0,2507772.0,2577035.0,2648507.0,2722497.0,2799255.0,2879222.0,2962470.0,3048453.0,3136344.0,3225727.0,3315806.0,3407180.0,3502519.0,3605439.0,3718243.0,3842365.0,3976246.0,4115435.0,4253712.0,4386693.0,4512730.0,4633363.0,2.6842551874731835,2.6877011759638503,2.698576971856219,2.717725676098082,2.7420867337916697,2.777382223392291,2.810087528312523,2.8205453717016464,2.802339284211171,2.7709412482829454,2.7166547138161885,2.681807242352914,2.7220123573919226,2.8545761001642243,3.03379849030846,3.2303542219440375,3.367020048558364,3.38212120954407,3.2507372384402142,3.0314635649223685,2.792921358024965,2.6035732576964077
Colombia,34271565.0,34916766.0,35558682.0,36195168.0,36823537.0,37441977.0,38049038.0,38645411.0,39234062.0,39819279.0,40403958.0,40988909.0,41572491.0,42152151.0,42724163.0,43285634.0,43835722.0,44374572.0,44901544.0,45416181.0,45918097.0,46406646.0,46881475.0,1.8478257694312241,1.805230013868343,1.7584833423069066,1.7064330349363235,1.6517290206123463,1.5954700352739535,1.5431922822608874,1.5003570112113296,1.4696825625597087,1.44708347632675,1.427095802915857,1.4037696225612268,1.375161139463559,1.3388489319264136,1.2971301286704036,1.2548852280795102,1.214321571372001,1.1736166578147067,1.133157805584754,1.093067946609373,1.0527565383630613,1.0128286279388607
Comoros,411594.0,423872.0,436448.0,449274.0,462277.0,475394.0,488627.0,501953.0,515385.0,528848.0,542357.0,555888.0,569479.0,583211.0,597228.0,611627.0,626425.0,641620.0,657229.0,673252.0,689692.0,706569.0,723868.0,2.896629171070512,2.8814429210352666,2.85482801141397,2.8128156927556422,2.759185012852497,2.708200733893133,2.6548302331094744,2.606207010293276,2.5457220222067587,2.490794808585489,2.434123420545146,2.38656737122879,2.3545509258227297,2.347009852183756,2.3542126165130055,2.3622939697489724,2.3682241825379506,2.3749712809386074,2.379940943361475,2.383672711877186,2.3885848374327208,2.389800350340117
Cabo Verde,341883.0,349934.0,359090.0,369014.0,379156.0,389127.0,398773.0,408175.0,417323.0,426285.0,435079.0,443716.0,452106.0,460147.0,467664.0,474567.0,480795.0,486438.0,491723.0,496963.0,502384.0,508067.0,513979.0,2.3007195642606892,2.5497786070344484,2.6893288601516474,2.6748884364219476,2.5624025061226794,2.4189200372141544,2.3034237765664236,2.1920670559734305,2.1023493672073847,2.021242119247309,1.946515338640031,1.855759490031099,1.7474850428232718,1.6073505764822607,1.4545891307233751,1.2953545689951018,1.1600656198734474,1.0747921085651881,1.054404452645368,1.0790550654479443,1.1185532616761176,1.1502415468336256
Costa Rica,3095995.0,3175649.0,3257466.0,3341004.0,3425690.0,3510926.0,3596732.0,3682725.0,3767373.0,3848723.0,3925443.0,3996798.0,4063204.0,4125971.0,4187038.0,4247841.0,4308794.0,4369469.0,4429508.0,4488263.0,4545280.0,4600474.0,4654122.0,2.5082746865286434,2.5116762538734094,2.5003861114802617,2.472085915538184,2.4277355888446523,2.3856656542661505,2.3350372346564026,2.2468706974329327,2.1136880986238813,1.954429092461666,1.7853041359608368,1.6343260146426317,1.5212661455933645,1.4584773293196767,1.431385967600953,1.4146185684439776,1.3886126666649883,1.35543270268391,1.3090810409283056,1.2544221698113207,1.1997459392227845,1.152698618557915
Caribbean small states,6021614.0,6070204.0,6124265.0,6181538.0,6238576.0,6292827.0,6343683.0,6392040.0,6438587.0,6484510.0,6530691.0,6577216.0,6623792.0,6670276.0,6716373.0,6761932.0,6806838.0,6851221.0,6895315.0,6939534.0,6984096.0,7029022.0,7074129.0,0.8004673319051551,0.8827344995685197,0.9265169930201835,0.914279156012526,0.8621085562975115,0.8016794029588175,0.7565190455629189,0.7229381229142356,0.7081953763661403,0.7071380348572609,0.7073661561365782,0.7031621765900862,0.6968827077020502,0.6863377004225346,0.6737571451472745,0.6597189473291416,0.6478115360751024,0.63947767433395,0.637204169617153,0.6380496488020783,0.6391500837527611,0.637633269056869
Cuba,10582081.0,10663585.0,10733363.0,10794135.0,10850585.0,10906043.0,10961012.0,11013983.0,11064097.0,11110004.0,11150736.0,11186542.0,11217998.0,11244885.0,11266941.0,11284253.0,11296233.0,11303687.0,11309754.0,11318602.0,11333051.0,11354651.0,11382146.0,0.764320817061054,0.650103793191379,0.5630094491128748,0.5202484474339403,0.5085070726385363,0.5014956648163509,0.48094317922953034,0.45294252210550934,0.4132041716636645,0.36528530493413175,0.3200810402356689,0.28040653956258504,0.23910426829620757,0.19575854706259666,0.15341733298606475,0.10605305326120663,0.06594308564984151,0.05364396077934144,0.07817219829798769,0.12749435257990105,0.1902304174738616,0.2415625313539292
Curacao,145400.0,144403.0,143912.0,144299.0,144630.0,145139.0,146306.0,146956.0,144472.0,139428.0,133860.0,129047.0,129205.0,131897.0,134192.0,137658.0,141239.0,144056.0,145880.0,146833.0,148703.0,150831.0,152088.0,-0.6904288692063184,-0.3411807215520596,0.2681931267714953,0.22885984927055245,0.35069829611613695,0.7976432955586237,0.4423092626364354,-1.7193643058862618,-3.6176377772040054,-4.159569699686239,-3.7296488876145903,0.12228628923029294,2.0409865273660506,1.710236079647073,2.5178340525069376,2.5354186874730065,1.9554895318487258,1.2503427474636686,0.6490366606961651,1.257540197575032,1.4108505545942147,0.8264951869970018
Cayman Islands,25010.0,26213.0,27404.0,28646.0,30055.0,31672.0,33536.0,35597.0,37740.0,39808.0,41687.0,43316.0,44738.0,46028.0,47299.0,48622.0,50031.0,51483.0,52926.0,54279.0,55507.0,56579.0,57523.0,4.5893259069927135,4.34608086410743,4.335683865112058,4.688071868241557,5.105455923212933,5.558206106870229,5.78981374834958,5.678325384207737,5.194935691318328,4.507400388610358,3.760735063256072,3.178505968080826,2.802641870165986,2.68716040508256,2.7209904981284194,2.816253922568008,2.820348464541693,2.7264482484979027,2.49267672580556,2.2123335795485257,1.8946959119107796,1.6410826973558403
Cyprus,766614.0,783129.0,800609.0,818751.0,837110.0,855384.0,873423.0,891192.0,908704.0,926050.0,943286.0,960282.0,976966.0,993563.0,1010410.0,1027658.0,1045509.0,1063712.0,1081563.0,1098076.0,1112607.0,1124835.0,1135062.0,2.108847967576223,2.1833379339977443,2.215814087555313,2.1931406864091936,2.136350457806085,2.0653223008782686,1.9938464438639485,1.9271401908652324,1.8731170023216888,1.8272294934940199,1.7698967594935655,1.7077359908123722,1.6704527040560087,1.6673429597886007,1.6783793830243137,1.7073980233551314,1.7112714719773774,1.6504817564949985,1.5038121222939032,1.3060316895363773,1.0870927736067957,0.9010080506615498
Czech Republic,10333355.0,10308578.0,10319123.0,10329855.0,10333587.0,10327253.0,10315241.0,10304131.0,10294373.0,10283860.0,10255063.0,10216605.0,10196916.0,10193998.0,10197101.0,10211216.0,10238905.0,10298828.0,10384603.0,10443936.0,10474410.0,10496088.0,10510785.0,-0.24035322815620158,0.10218891663564819,0.10389303625268698,0.036115242461306034,-0.06133286363760043,-0.11644904854864757,-0.10782083418776411,-0.09478964867505772,-0.10222815168623456,-0.28080763618907073,-0.37642641562436835,-0.19308779242665136,-0.028624686800998,0.03043021737256501,0.13823035376002232,0.2704293086028242,0.581842904843153,0.8259824665420527,0.5681095709510284,0.2909376279905026,0.20653409155868357,0.13982780543984108
Germany,79433029.0,80013896.0,80624598.0,81156363.0,81438348.0,81678051.0,81914831.0,82034771.0,82047195.0,82100243.0,82211508.0,82349925.0,82488495.0,82534176.0,82516260.0,82469422.0,82376451.0,82266372.0,82110097.0,81902307.0,81776930.0,80274983.0,80425823.0,0.7259576511559942,0.7574636217100891,0.6552351292528967,0.3462557958567627,0.29347296741936213,0.2890563248552634,0.14620629586446948,0.015142504262333404,0.0646136942615383,0.1353399331879425,0.1680839417886537,0.16798706292313856,0.0553479809382237,-0.021712084381914545,-0.05679438374140661,-0.11286113794827116,-0.13380801574670145,-0.19032373083178797,-0.25370469723154443,-0.15331585570649325,-1.871002576232249,0.187551702144223
Djibouti,590398.0,606844.0,615054.0,618495.0,622366.0,630388.0,643682.0,660953.0,680612.0,700099.0,717584.0,732711.0,746221.0,758615.0,770752.0,783254.0,796208.0,809402.0,822934.0,836840.0,851146.0,865937.0,881185.0,2.710086941619263,1.3348421439418328,0.5563504959619722,0.6219812778975715,1.2725496043706417,2.065305539070535,2.613045103055739,2.888429824922276,2.7834634815933175,2.4366485317398383,2.064524758056041,1.8104556156956182,1.6337667987055358,1.5746958814248941,1.596161653818557,1.6269617989269136,1.6300923397767735,1.6443603010691015,1.661727450886669,1.6807927194629357,1.708091928165675,1.7303971356752557
Dominica,70926.0,70842.0,70970.0,71210.0,71373.0,71368.0,71145.0,70753.0,70290.0,69903.0,69676.0,69670.0,69824.0,70093.0,70379.0,70627.0,70807.0,70950.0,71074.0,71229.0,71440.0,71718.0,72044.0,-0.11857372744981791,0.1803578977032549,0.33703131582642887,0.22837767783335433,-0.0070059410380002235,-0.3134443741654368,-0.5540401113733693,-0.6586996727841798,-0.553624307969615,-0.3257936735748321,-0.008612028132625233,0.2205545371219065,0.3837758406688257,0.40637121868739257,0.3511404986761437,0.2542121541655486,0.20155038759689922,0.17446604946956693,0.21760799674289968,0.29535274356103025,0.38762932597116484,0.4525012492365777
Denmark,5140939.0,5154298.0,5171370.0,5188628.0,5206180.0,5233373.0,5263074.0,5284991.0,5304219.0,5321799.0,5339616.0,5358783.0,5375931.0,5390574.0,5404523.0,5419432.0,5437272.0,5461438.0,5493621.0,5523095.0,5547683.0,5570572.0,5591572.0,0.2591817547219815,0.33012528594937124,0.3326120122699103,0.3371377862463457,0.5196075265416777,0.5643279953882464,0.4147026929657969,0.362503886057495,0.33033942093641644,0.33367568004890236,0.3576744943768016,0.3189773083025061,0.27164083082803425,0.25809863331139493,0.27510263068159174,0.32810571183490544,0.44248419555435764,0.5858249049215445,0.5336500639587043,0.4432120580790215,0.41089137704350653,0.3755652256646253
Dominican Republic,7183647.0,7325622.0,7468551.0,7611465.0,7753052.0,7892423.0,8029113.0,8163472.0,8296375.0,8429112.0,8562622.0,8697126.0,8832285.0,8967760.0,9102998.0,9237566.0,9371338.0,9504353.0,9636520.0,9767758.0,9897985.0,10027095.0,10154950.0,1.9380606861779108,1.9137447143361543,1.8776148875413603,1.826209859033578,1.7658835569254208,1.7024296457155352,1.6458560769241324,1.6019406065902277,1.574744765522157,1.5592186598917948,1.5465338779730224,1.5302834996832644,1.5106894029278215,1.485642422419515,1.4567473726304094,1.427458917819419,1.399516621489122,1.3715220847359835,1.3435836555328255,1.3156920322671735,1.2876112174064374,1.2590411572681304
Algeria,25912367.0,26554329.0,27181094.0,27786259.0,28362253.0,28904298.0,29411415.0,29886839.0,30335732.0,30765613.0,31183660.0,31592153.0,31995046.0,32403514.0,32831096.0,33288437.0,33777915.0,34300076.0,34860715.0,35465760.0,36117637.0,36819558.0,37565847.0,2.417541787630936,2.3058858484503975,2.177929025998066,2.030847126284361,1.8753093398082181,1.7242183009555982,1.590747017441356,1.4797500188886161,1.397277538399771,1.340596325126685,1.2930204535284442,1.2592355704067435,1.2605669866545954,1.3023689492425108,1.3738734564197173,1.4491066130043846,1.5223319038710001,1.6082257635851704,1.7059975593361032,1.8048716752981375,1.906380842485942,1.9866156618270847
East Asia & Pacific (excluding high income),1604526531.0,1629001655.0,1651934414.0,1674021645.0,1695931771.0,1717381822.0,1738422949.0,1759201937.0,1779221744.0,1798083672.0,1815956216.0,1833033753.0,1849372891.0,1865072180.0,1880346866.0,1895491198.0,1910175449.0,1924328696.0,1938364036.0,1952308531.0,1966231608.0,1980303926.0,1994651365.0,1.5024615797581864,1.3882366518698848,1.3194113150191675,1.2919226100163672,1.2489972075644806,1.2103571810360403,1.1811599091025784,1.1252002212490946,1.0490016840551122,0.984194654173314,0.9316542574325416,0.8834961342579776,0.84175235512869,0.8123334197638405,0.7989660946977397,0.7687383380247811,0.7354900973736765,0.724081737967202,0.7142567262592164,0.7081097131869523,0.7106140534915043,0.7192955747432084
Early-demographic dividend,2031828081.0,2076397732.0,2120566584.0,2164507899.0,2208443694.0,2252578506.0,2297015199.0,2341634408.0,2386184548.0,2430487146.0,2474600589.0,2518353223.0,2561812502.0,2605067367.0,2648271523.0,2691528375.0,2734859659.0,2778276175.0,2821797496.0,2865439651.0,2909410986.0,2953406021.0,2997066325.0,2.146489100480293,2.082879751725825,2.0300833746229725,1.9894460121110065,1.9593018348724314,1.934540660390293,1.9054728973729704,1.8670031216713754,1.822786764081903,1.782649013990031,1.7373509641304197,1.6964270010420928,1.6604125308979008,1.6314096052755842,1.6071482805749726,1.5844061269251402,1.5627141891320435,1.5423261613100532,1.523052666098533,1.5113483523499693,1.48963720826653,1.4567680279814963
East Asia & Pacific,1821481248.0,1847530239.0,1871898266.0,1895356643.0,1918771293.0,1941918801.0,1964635062.0,1986799860.0,2008140149.0,2028095318.0,2047150750.0,2065521837.0,2082953520.0,2099545270.0,2115556602.0,2131361829.0,2147028911.0,2162102842.0,2177421109.0,2192351452.0,2207154891.0,2221934234.0,2237082761.0,1.4099358402977673,1.301781589448836,1.237676143254481,1.2202939498532512,1.1919915491873339,1.156258556073759,1.115602957612449,1.0626892256811304,0.9839364463243636,0.93082700431319,0.8894162565079675,0.8368733547160476,0.7902544535274536,0.7568377979044968,0.7415553185268197,0.7297098758070706,0.6971884365156391,0.703505028801482,0.6810195959402224,0.6707023172847184,0.6651566357746662,0.6771554125797494
Europe & Central Asia (excluding high income),390207446.0,391907109.0,393481005.0,394905543.0,395568548.0,396053579.0,396285161.0,396772932.0,396999014.0,397071924.0,397083969.0,396886165.0,396574307.0,396720391.0,397064999.0,397469492.0,398011334.0,398693705.0,399739094.0,401472949.0,403470694.0,405521953.0,407706585.0,0.4336902702114546,0.3999928789446901,0.3607287933155195,0.16760811832795158,0.12246600604510635,0.05843822146042961,0.12293454534343083,0.056947748489874085,0.018361912689651663,0.0030333634546702137,-0.04983897586855919,-0.07863797389173777,0.0368229118830446,0.0867888131333379,0.10176705587255487,0.13613732919475102,0.17115168648072837,0.26151782892668485,0.4318734311536392,0.4951400509896761,0.5058318014166795,0.5358343672570312
Europe & Central Asia,842848473.0,846178276.0,849656745.0,852762016.0,854723055.0,856352860.0,857652705.0,859112733.0,860236341.0,861380108.0,862304086.0,863615632.0,865196877.0,867457664.0,870030756.0,872661616.0,875343235.0,878465990.0,881965815.0,885591693.0,889016216.0,891094963.0,894666668.0,0.3935108114262201,0.4093969735978498,0.36414274343101133,0.22943560355933068,0.1903193270119983,0.15155843296733962,0.16994603198367447,0.1306161977176921,0.13278307559895497,0.10715222332832595,0.1518668666247579,0.18276129306925365,0.2606221714123907,0.2957472459743711,0.3014753888292939,0.3063505711562391,0.35547818988416385,0.39682093574114324,0.40942999224813187,0.38520365977216325,0.2332800752235876,0.39922186974780643
Ecuador,10218091.0,10460990.0,10705667.0,10951202.0,11196479.0,11440583.0,11683479.0,11924993.0,12163885.0,12398691.0,12628596.0,12852755.0,13072060.0,13289601.0,13509647.0,13735233.0,13967480.0,14205453.0,14447562.0,14691275.0,14934690.0,15177355.0,15419666.0,2.3219504081353675,2.2854904790145256,2.2420826499228124,2.1906619036216655,2.1336674887984293,2.078969800005632,2.025275821964843,1.9639449074041724,1.893796691924978,1.8205111637113105,1.7440540957950261,1.6776621282338053,1.6369264961378451,1.628806437355469,1.6423893209529101,1.6627695189110705,1.6752228879994182,1.675777546412329,1.6588961815771606,1.6298630905629778,1.5988622523489766,1.5714413009983486
"Egypt, Arab Rep.",57412215.0,58752390.0,60035536.0,61275601.0,62495745.0,63714386.0,64933456.0,66151117.0,67378056.0,68626664.0,69905988.0,71226940.0,72590118.0,73981942.0,75381899.0,76778149.0,78159048.0,79537253.0,80953881.0,82465022.0,84107606.0,85897561.0,87813257.0,2.281056140865078,2.1373108087183565,2.0237500404116804,1.952363316894614,1.9126622361235655,1.8774143178210012,1.8407262873580805,1.8209771442500509,1.8194210926528498,1.8300635419100293,1.8545679485879922,1.8779112605933495,1.8813023318582256,1.8571527363618154,1.8185512651522768,1.766780731515563,1.732779229878608,1.7499198092800519,1.832462980486442,1.9529553605413523,2.0838251740349185,2.1815567095979596
Euro area,311539698.0,312708142.0,314162056.0,315449104.0,316366779.0,317181449.0,318003015.0,318761764.0,319433983.0,320258902.0,321310787.0,322547880.0,324125338.0,325885964.0,327682507.0,329380413.0,330922791.0,332645166.0,334274730.0,335360887.0,336151474.0,335425830.0,336167295.0,0.3736532066376449,0.46279108894041615,0.4080049629812866,0.2900668024944553,0.25684667327438815,0.2583516385843071,0.23803011706259725,0.21044066560695265,0.2575787885515201,0.32737307384579034,0.3835377867000707,0.48668148245787557,0.5402583094987178,0.5482572189915527,0.5154848111748527,0.46608394524268354,0.5177814608615116,0.487492428757627,0.32387706560425455,0.23518772373433056,-0.21633515820770272,0.22056428779010165
Spain,38867322.0,38966376.0,39157685.0,39361262.0,39549108.0,39724050.0,39889852.0,40057389.0,40223509.0,40386875.0,40567864.0,40850412.0,41431558.0,42187645.0,42921895.0,43653155.0,44397319.0,45226803.0,45954106.0,46362946.0,46576897.0,46742697.0,46773055.0,0.25420377814965395,0.488560546927123,0.517201404772032,0.4749689929795635,0.4403931623286146,0.41564957423256427,0.4182424371194039,0.4129923125304657,0.4045027004441418,0.4461388452692505,0.6916649947129052,1.402665089253945,1.7922000623642302,1.7106653841821289,1.675159561777379,1.6761462555880908,1.8340540232304283,1.5826725037366627,0.8818248952514796,0.4593500507343802,0.3547078167098488,0.06490489021937951
Estonia,1569174.0,1561314.0,1533091.0,1494128.0,1462514.0,1436634.0,1415594.0,1399535.0,1386156.0,1390244.0,1396985.0,1388115.0,1379350.0,1370720.0,1362550.0,1354775.0,1346810.0,1340680.0,1337090.0,1334515.0,1331475.0,1327439.0,1322696.0,-0.5034221175240855,-1.8409213804007718,-2.6077417731278714,-2.1616203332070665,-1.8014330720280878,-1.4863018633873837,-1.1474525467387382,-0.9651871795093769,0.2940491021719928,0.48253918259680667,-0.638996048598279,-0.6354442309783593,-0.62959612466441,-0.5996110234486808,-0.5738960343968555,-0.591397450271382,-0.45723065906853233,-0.268493519508784,-0.19295399452235457,-0.22831821851705814,-0.3040441029681967,-0.35858579749239433
Ethiopia,48086516.0,49821083.0,51647768.0,53532956.0,55431123.0,57309880.0,59155148.0,60976450.0,62794151.0,64640054.0,66537331.0,68492257.0,70497192.0,72545144.0,74624405.0,76727083.0,78850689.0,81000409.0,83184892.0,85416253.0,87702670.0,90046756.0,92444183.0,3.481592321066164,3.5368130525989043,3.5215466151355437,3.424370457008421,3.2782427741953044,3.1193701011448742,2.9868941205990183,2.8946979472658207,2.8556643841912632,2.8514474077717367,2.854229201411774,2.843992708248578,2.8230035631330472,2.786301612723076,2.7404638854835652,2.693199041038183,2.6539619077725893,2.6260573855165914,2.612337724531185,2.6070095699480986,2.603187615109644,2.593377887281453
European Union,478005307.0,478976405.0,480438474.0,482099286.0,483262845.0,484271344.0,485000716.0,485892094.0,486565871.0,487539366.0,488178832.0,489155665.0,490390251.0,492200117.0,494162543.0,496115006.0,497973712.0,499916647.0,501808477.0,503317964.0,504421126.0,504012081.0,505104333.0,0.20274443372633355,0.3043197160766937,0.3444958431238996,0.2407714584389371,0.20825081072730167,0.15038575736865512,0.18345184270481257,0.13847600914039448,0.19967515812866687,0.13099011224640728,0.19969777923352885,0.2517558204883645,0.3677093802885057,0.39712156006126104,0.3935504825266261,0.3732538395520766,0.38865179058540134,0.377002399662531,0.2999072371674777,0.21869861176274366,-0.08115777685098782,0.21624284897987603
Fragile and conflict affected situations,262862202.0,270090401.0,277863547.0,285986364.0,294177517.0,302240865.0,310098332.0,317827011.0,325374011.0,333069571.0,341295147.0,350015363.0,359110192.0,368514375.0,378123879.0,387862311.0,397732436.0,407747286.0,417919663.0,428246870.0,438737943.0,449398455.0,460228236.0,2.6762146945014904,2.7974687878003657,2.8402812240376605,2.7844252285262168,2.6678549904229527,2.5338630328395317,2.4317250367370447,2.319484576166718,2.310496265658564,2.410106347043956,2.491380928327995,2.5326011911129496,2.5519175473141313,2.541363963951084,2.5107961572476682,2.4815992125922564,2.4561414248138,2.4340508237823686,2.4115078762864046,2.391193460101535,2.3721737094089477,2.3531326748061585
Finland,4986431.0,5013740.0,5041992.0,5066447.0,5088333.0,5107790.0,5124573.0,5139835.0,5153498.0,5165474.0,5176209.0,5188008.0,5200598.0,5213014.0,5228172.0,5246096.0,5266268.0,5288720.0,5313399.0,5338871.0,5363352.0,5388272.0,5413971.0,0.5446832105374431,0.5603340901770569,0.4826854006367776,0.43012122044685364,0.38092795514302663,0.3275004571112559,0.29693560201835273,0.2651208945846103,0.23184706766503907,0.20739116214202324,0.22742833087381514,0.2420875445477616,0.23817315664220354,0.2899292525188536,0.34166359136394,0.38304165302639365,0.4245261613396058,0.46446728355992084,0.47710461631307444,0.4564496232952825,0.46248593241024216,0.4746793065570539
Fiji,728628.0,735473.0,744531.0,755026.0,765667.0,775498.0,784476.0,792860.0,800315.0,806494.0,811223.0,814218.0,815691.0,816628.0,818354.0,821817.0,827411.0,834812.0,843340.0,851967.0,859950.0,867086.0,873596.0,0.930693580865647,1.216604815649046,1.390018356983733,1.3897686592213065,1.26770152856616,1.144458211596021,1.0574376308553843,0.931508218638911,0.7661557308547863,0.5829469825189867,0.36783760614479166,0.1805830884489347,0.11474012647129415,0.21091117047145858,0.4213833493344626,0.6760847994527508,0.8865469111608362,1.0112173026300189,1.0125979057874308,0.9283097854526425,0.8229864165722892,0.7451957197606216
France,58512808.0,58559311.0,58851217.0,59106768.0,59327192.0,59541899.0,59753100.0,59964851.0,60186288.0,60496718.0,60912500.0,61357430.0,61805267.0,62244886.0,62704895.0,63179351.0,63621381.0,64016227.0,64374989.0,64707044.0,65027507.0,65342775.0,65659789.0,0.07941179499191853,0.4960067350858691,0.4323548870071867,0.3715395800293396,0.3605981730612925,0.3534561386773239,0.3531251999608904,0.36791935066671666,0.5131352745449761,0.6825889595731582,0.7251444527582072,0.7245935852036688,0.70627328323808,0.7336093936526008,0.7509668784030403,0.694782151930968,0.6167904896988071,0.5573002894027679,0.5131666963491641,0.49281144977616936,0.4824833349976337,0.4828130044706662
Faroe Islands,47594.0,47457.0,47101.0,46640.0,46250.0,46040.0,46058.0,46251.0,46580.0,46937.0,47258.0,47526.0,47769.0,47974.0,48143.0,48285.0,48383.0,48448.0,48485.0,48517.0,48550.0,48608.0,48666.0,-0.28868238616010283,-0.7558225940001274,-0.9884219554030874,-0.8432432432432432,-0.4561251086012163,0.03908115853923314,0.41728827484811143,0.7063117217689996,0.7605939876856211,0.6792500740615346,0.5639018642427304,0.5086981096527037,0.42731479551423684,0.3510375340132522,0.29408719063891475,0.20255048260752742,0.134164464993395,0.07631226152418275,0.06595626275326173,0.06797116374871268,0.11932192231731403,0.11917971479061358
"Micronesia, Fed. Sts.",96331.0,98799.0,101413.0,103934.0,106057.0,107556.0,108344.0,108502.0,108238.0,107816.0,107432.0,107165.0,106983.0,106816.0,106577.0,106196.0,105684.0,105078.0,104478.0,103960.0,103616.0,103468.0,103503.0,2.4980009919128734,2.577578811394989,2.425577770508207,2.0017537739140274,1.393692588047157,0.7273130030273942,0.1456194355864408,-0.24390694580461578,-0.3914075832900497,-0.3574354009978405,-0.24914850930807636,-0.17012048643242383,-0.1563436189334931,-0.22425101100612702,-0.35877057516290634,-0.4844631164603913,-0.5767144407011934,-0.5742835812324125,-0.49826856483262794,-0.3319950586781964,-0.14303939382224456,0.03381544496294794
Gabon,952212.0,978223.0,1004676.0,1031504.0,1058663.0,1086137.0,1113994.0,1142324.0,1171224.0,1200773.0,1231122.0,1262259.0,1294409.0,1328146.0,1364205.0,1403126.0,1444844.0,1489193.0,1536411.0,1586754.0,1640210.0,1697101.0,1756817.0,2.659005155266233,2.6329881474226515,2.600862430005119,2.5654056106617498,2.5295151532449407,2.5006418346956987,2.48003193489763,2.467504081200522,2.4608314810542877,2.4651496764739806,2.4667679137165983,2.4837589973493697,2.5401574826863915,2.6432244420743216,2.7738777558109535,2.8873705396568763,2.9780559000747386,3.07326620285848,3.1727035192600743,3.259094871998098,3.3522459771103783,3.399101898490281
United Kingdom,57247586.0,57424897.0,57580402.0,57718614.0,57865745.0,58019030.0,58166950.0,58316954.0,58487141.0,58682466.0,58892514.0,59119673.0,59370479.0,59647577.0,59987905.0,60401206.0,60846820.0,61322463.0,61806995.0,62276270.0,62766365.0,63258918.0,63700300.0,0.30877025343206105,0.2700658463621008,0.23945827943824155,0.2542626903014901,0.26419779854988956,0.2543024862056546,0.257221939266581,0.29098191002360674,0.3328507019456204,0.3566633273627952,0.38423588709633083,0.4224422713517268,0.46455868609717377,0.5673276971416155,0.6842595162752213,0.7323538025487609,0.7756423612665395,0.7839436296813977,0.7535374228417984,0.7808242519699842,0.7786301371768641,0.6929041150512635
Georgia,4802000.0,4835900.0,4873500.0,4911100.0,4861600.0,4734000.0,4616100.0,4531600.0,4487300.0,4452500.0,4418300.0,4386400.0,4357000.0,4301000.0,4245000.0,4190000.0,4136000.0,4082000.0,4030000.0,3978000.0,3926000.0,3875000.0,3825000.0,0.7010070514278625,0.7715194418795527,0.765612591883692,-1.018183314135264,-2.6953950147866497,-2.5541041138623513,-1.8646835554770942,-0.9872306286631158,-0.7815833801235261,-0.7740533689428061,-0.7272478570125844,-0.6747762221712188,-1.3020227853987445,-1.3191990577149588,-1.3126491646778042,-1.3056092843326885,-1.3228809407153355,-1.2903225806451613,-1.3071895424836601,-1.3245033112582782,-1.3161290322580645,-1.3071895424836601
Ghana,14628260.0,15039514.0,15463854.0,15896432.0,16330174.0,16760467.0,17185608.0,17608812.0,18036494.0,18477612.0,18938762.0,19421605.0,19924522.0,20446782.0,20986536.0,21542009.0,22113425.0,22700212.0,23298640.0,23903831.0,24512104.0,25121796.0,25733049.0,2.734489957587725,2.744076606000031,2.7212270023864473,2.656077026490961,2.567309132854114,2.473819954464224,2.4033648607299574,2.37120362748991,2.3873106546452,2.4349532456239746,2.486112759475852,2.5241107415274504,2.554240564603271,2.571906102083736,2.5785570881527344,2.58402305386886,2.5849406164136264,2.568510436660681,2.531774090939649,2.4815209661316713,2.4269443156054606,2.3753617381290497
